청,서,지구대파출소,X좌표,Y좌표,주소
대구청,대구동부경찰서,대구동부경찰서,128.7204892,35.8743363,대구광역시 동구 각산동 224-7
대구청,대구동부경찰서,동대구지구대,128.624275,35.874999,대구광역시 동구 신천3동 78-2
대구청,대구동부경찰서,동촌지구대,128.648775,35.8865987,대구광역시 동구 검사동 984-2
대구청,대구동부경찰서,봉무불로파출소,128.6401249,35.9272706,대구광역시 동구 위남로 7
대구청,대구동부경찰서,안심지구대,128.7126,35.872224,대구광역시 동구 동호동 45
대구청,대구동부경찰서,큰고개지구대,128.6368719,35.8831503,대구광역시 동구 효목1동 47
대구청,대구동부경찰서,팔공파출소,128.6914344,35.9562262,대구광역시 동구 백안동 569
대구청,대구북부경찰서,강북지구대,128.5696897,35.9435955,대구광역시 북구 국우동 1099-7
대구청,대구북부경찰서,고성지구대,128.588975,35.878649,대구광역시 북구 칠성2가 87
대구청,대구북부경찰서,노원지구대,128.5793093,35.8984413,대구광역시 북구 침산1동 1055-2
대구청,대구북부경찰서,대구북부경찰서,128.582938,35.886149,대구광역시 북구 침산3동 447-15
대구청,대구북부경찰서,동천지구대,128.557975,35.931926,대구광역시 북구 동천동 876-2
대구청,대구북부경찰서,무태파출소,128.5967833,35.9213718,대구광역시 북구 서변동 1776
대구청,대구북부경찰서,복현지구대,128.6177201,35.8943832,대구광역시 북구 복현2동 249-4
대구청,대구북부경찰서,산격지구대,128.5947,35.894615,대구광역시 북구 산격동 840-1
대구청,대구서부경찰서,내당4동파출소,128.554925,35.857274,대구광역시 서구 내당4동 468-5
대구청,대구서부경찰서,대구서부경찰서,128.5582017,35.8715337,대구광역시 서구 평리3동 1230-8
대구청,대구서부경찰서,비원지구대,128.575425,35.8835487,대구광역시 서구 원대3가 1454-3
대구청,대구서부경찰서,서도지구대,128.5594875,35.8710737,대구광역시 서구 평리4동 1218-5
대구청,대구서부경찰서,이현지구대,128.5439375,35.8690404,대구광역시 서구 이현동 44-35
대구청,대구서부경찰서,평산지구대,128.5715125,35.8733404,"대구광역시 서구 비산2,3동 434-27"
대구청,대구성서경찰서,감삼파출소,128.5423621,35.851739,대구광역시 달서구 감삼동 100-8
대구청,대구성서경찰서,대구성서경찰서,128.5088244,35.8534014,대구광역시 달서구 이곡동 1252-7
대구청,대구성서경찰서,두류3동파출소,128.55735,35.85339,대구광역시 달서구 두류동 532-8
대구청,대구성서경찰서,두류파출소,128.5648058,35.8564344,대구광역시 달서구 두류동 131-26
대구청,대구성서경찰서,성당파출소,128.5470795,35.8412269,대구광역시 달서구 성당동 836
대구청,대구성서경찰서,성서파출소,128.5126797,35.8511923,대구광역시 달서구 이곡동 735-1
대구청,대구성서경찰서,신당지구대,128.4991537,35.8589857,대구광역시 달서구 신당동 1749-2
대구청,대구성서경찰서,용산파출소,128.5227726,35.8585676,대구광역시 달서구 용산동 499-15
대구청,대구성서경찰서,죽전파출소,128.5309009,35.8564877,대구광역시 달서구 용산동 934-5
대구청,대구수성경찰서,고산지구대,128.706525,35.8438654,대구광역시 수성구 매호동 1325-7번지
대구청,대구수성경찰서,대구수성경찰서,128.6316375,35.8583219,대구광역시 수성구 범어1동 238-37번지
대구청,대구수성경찰서,만촌지구대,128.648825,35.868207,대구광역시 수성구 만촌2동 977-11번지
대구청,대구수성경찰서,범어지구대,128.6249707,35.8585238,대구광역시 수성구 범어동 563-8번지
대구청,대구수성경찰서,상동지구대,128.617025,35.834574,대구광역시 수성구 두산동 138-8번지
대구청,대구수성경찰서,지산지구대,128.637063,35.823183,대구광역시 수성구 지산1동 1277-16번지
대구청,대구수성경찰서,파동파출소,128.6212982,35.8085873,대구광역시 수성구 파동 473-4번지
대구청,대구수성경찰서,황금지구대,128.6346812,35.840996,대구광역시 수성구 황금1동 148-5
대구청,대구중부경찰서,남산지구대,128.5876471,35.8660547,대구광역시 중구 남산동 324-3(달구벌대로 2048)
대구청,대구중부경찰서,대구중부경찰서,128.590413,35.871857,대구광역시 중구 서문로1가 1-4
대구청,대구중부경찰서,동덕지구대,128.6060395,35.86801,대구광역시 중구 국채보상로140길 16
대구청,대구중부경찰서,서문지구대,128.583908,35.8713298,대구광역시 중구 달성동 15-30
대구청,대구중부경찰서,중앙파출소,128.588843,35.869553,대구광역시 중구 동성로3가 56-3
대구청,대구청,대구청,128.633625,35.829575,대구광역시 수성구 지산동 720
대전청,대전대덕경찰서,대전대덕경찰서,127.4293431,36.3714638,대전광역시 대덕구 계족로 670
대전청,대전대덕경찰서,송촌지구대,127.4418401,36.3634669,대전광역시 대덕구 송촌동 501-1
대전청,대전대덕경찰서,신탄진지구대,127.4120375,36.4487929,대전광역시 대덕구 목상동
대전청,대전대덕경찰서,중리지구대,127.4188391,36.3583834,대전광역시 대덕구 중리동
대전청,대전대덕경찰서,회덕파출소,127.4213867,36.3773967,대전광역시 대덕구 읍내동
대전청,대전동부경찰서,가양지구대,127.4491915,36.346834,대전광역시 동구 가양동 171-4
대전청,대전동부경찰서,대전동부경찰서,127.4407625,36.3217517,대전광역시 대덕구 법2동 187
대전청,대전동부경찰서,대전역지구대,127.433988,36.331075,대전광역시 동구 정동 1번지
대전청,대전동부경찰서,산내파출소,127.4673648,36.2822129,대전광역시 동구 낭월동 190
대전청,대전동부경찰서,용전지구대,127.4369953,36.3519479,대전광역시 동구 용전동
대전청,대전동부경찰서,천동파출소,127.44885,36.3098333,대전광역시 동구 천동 68-5
대전청,대전동부경찰서,판암파출소,127.4742987,36.3306026,대전광역시 동구 비룡동 565
대전청,대전둔산경찰서,갈마지구대,127.3683,36.3526737,대전광역시 서구 갈마1동 183-12
대전청,대전유성경찰서,구즉파출소,127.3838011,36.4400728,대전광역시 유성구 봉산동 812-3
대전청,대전유성경찰서,노은지구대,127.3231455,36.375872,대전광역시 유성구 지족동921
대전청,대전둔산경찰서,대전둔산경찰서,127.3802371,36.358538,대전광역시 서구 둔산동 950
대전청,대전유성경찰서,도룡지구대,127.3780625,36.3854154,대전광역시 유성구 도룡동394-2
대전청,대전둔산경찰서,둔산지구대,127.3779265,36.3489572,대전광역시 서구 둔산2동 1158-1
대전청,대전둔산경찰서,월평지구대,127.3668721,36.3601523,대전광역시 서구 월평동 310-1
대전청,대전유성경찰서,유성지구대,127.3507125,36.3581571,대전광역시 유성구 봉명동 676-1
대전청,대전유성경찰서,진잠파출소,127.316238,36.299533,대전광역시 유성구 원내동 213-3
대전청,대전둔산경찰서,청사지구대,127.3946458,36.3599552,대전광역시 서구 둔산동 908-4
대전청,대전서부경찰서,가수원파출소,127.353813,36.304983,대전광역시 서구 가수원동
대전청,대전서부경찰서,구봉지구대,127.3288625,36.2991583,대전광역시 서구 관저동 1135
대전청,대전서부경찰서,내동지구대,127.3811375,36.3337654,대전광역시 서구 내동 2
대전청,대전서부경찰서,대전서부경찰서,127.3729718,36.3087573,대전광역시 서구 복수동 292-14
대전청,대전서부경찰서,도마지구대,127.373988,36.310242,대전광역시 서구 도마2동 189-7
대전청,대전유성경찰서,대전유성경찰서,127.3253684,36.3787502,대전광역시 유성구 북유성대로 112
대전청,대전중부경찰서,남대전지구대,127.4305957,36.3177522,대전광역시 중구 대종로 111(부사동 162-1)
대전청,대전중부경찰서,대전중부경찰서,127.4225925,36.3266891,대전광역시 중구 대흥동 496-1
대전청,대전중부경찰서,서대전지구대,127.4140155,36.3225179,대전광역시 중구 중앙로 18(문화1동 1-4)
대전청,대전중부경찰서,선화파출소,127.415938,36.331517,대전광역시 중구 도청뒷길 169(선화동 245-3)
대전청,대전중부경찰서,유등지구대,127.39535,36.3129417,대전광역시 중구 상평3길 94(유천1동 276-1)
대전청,대전중부경찰서,중촌파출소,127.4125125,36.3390737,대전광역시 중구 대종로 661-1(중촌동 102-4)
대전청,대전청,대전청,127.3859742,36.3546754,대전광역시 서구 둔산동 1399
본청,본청,본청,126.9674929,37.5633647,서울특별시 서대문구 미근동 209
부산청,부산강서결찰서,지사파출소,128.8321849,35.1511593,부산광역시 강서구 지사동 1182-4
부산청,부산강서경찰서,가덕도파출소,128.8309394,35.0528108,부산광역시 강서구 성북동 341번지
부산청,부산강서경찰서,가락파출소,128.9021137,35.1949023,부산광역시 강서구 죽림동 740-1번지
부산청,부산강서경찰서,강동파출소,128.9366625,35.2161596,부산광역시 강서구 강동동 82-10번지
부산청,부산강서경찰서,공항파출소,128.9541248,35.1812184,부산광역시 강서구 대저2동 1854-2번지
부산청,부산강서경찰서,녹산파출소,128.886288,35.112865,부산광역시 강서구 녹산동 262-3번지
부산청,부산강서경찰서,대저파출소,128.982775,35.212035,부산광역시 강서구 대저1동 2338-4번지
부산청,부산강서경찰서,명지파출소,128.9269625,35.1078321,부산광역시 강서구 명지동 1393-2
부산청,부산강서경찰서,부산강서경찰서,128.906275,35.1164654,부산광역시 강서구 명지둑길645
부산청,부산강서경찰서,신호파출소,128.8564207,35.0898835,부산광역시 강서구  녹산산단335로12-22
부산청,부산금정경찰서,범어지구대,129.0881349,35.2695924,부산광역시 금정구 남산동 975-6
부산청,부산금정경찰서,부곡지구대,129.0924375,35.2279179,부산광역시 금정구 부곡2동 294-4
부산청,부산금정경찰서,부산금정경찰서,129.091838,35.247068,부산광역시 금정구 구서1동 85-15
부산청,부산금정경찰서,서금지구대,129.11655,35.2160929,부산광역시 금정구 금사동 117-5
부산청,부산금정경찰서,장전지구대,129.0859708,35.2290826,부산광역시 금정구 장전3동 422-11
부산청,부산금정경찰서,팔송파출소,129.0929837,35.2723773,부산광역시 금정구 청룡동 11-5
부산청,부산기장경찰서,기장지구대,129.2174743,35.2458806,부산광역시 기장군 기장읍 동부리 284-3
부산청,부산기장경찰서,부산기장경찰서,129.224925,35.2560917,부산광역시 기장군 일광면 삼성리 510-14
부산청,부산기장경찰서,일광파출소,129.2324966,35.2641459,부산광역시 기장군 일광면 삼성리 55-3
부산청,부산기장경찰서,장안파출소,129.244275,35.3128833,부산광역시 기장군 장안읍 좌천리 247-5
부산청,부산기장경찰서,정관지구대,129.1789583,35.325354,부산광역시 기장군 정관읍 용수리 1314
부산청,부산기장경찰서,철마파출소,129.1486203,35.2749704,부산광역시 기장군 철마면 장전리 302-1
부산청,부산남부경찰서,광남지구대,129.1152375,35.1544237,부산광역시 수영구 광안동 172-20
부산청,부산남부경찰서,광민지구대,129.1253641,35.1574057,부산광역시 수영구 민락동 34-10
부산청,부산남부경찰서,대연지구대,129.1019753,35.137846,부산광역시 남구 대연동 54-4
부산청,부산남부경찰서,못골파출소,129.0901375,35.1398154,부산광역시 남구 대연동 1475의2
부산청,부산남부경찰서,문현지구대,129.07095,35.1401071,부산광역시 남구 문현동 429의4
부산청,부산남부경찰서,부산남부경찰서,129.0896505,35.1530323,부산광역시 남구 대연동 243-29
부산청,부산남부경찰서,용암지구대,129.095725,35.114574,부산광역시 남구 용당동 123의56
부산청,부산남부경찰서,용호지구대,129.1124038,35.1253974,부산광역시 남구 용호동 542-1
부산청,부산남부경찰서,우암파출소,129.07825,35.1246237,부산광역시 남구 우암동 66의3
부산청,부산동래경찰서,낙민파출소,129.09245,35.1938096,부산광역시 동래구 낙민동 82-17번지
부산청,부산동래경찰서,내성지구대,129.0844669,35.2073277,부산광역시 동래구 명륜동 726-8번지
부산청,부산동래경찰서,부산동래경찰서,129.0847661,35.2004911,부산광역시 동래구 수안동 158-1번지
부산청,부산동래경찰서,사직지구대,129.0755375,35.2007679,부산광역시 동래구 사직3동 147-7번지
부산청,부산동래경찰서,온천3파출소,129.0662147,35.2057481,부산광역시 동래구 온천3동 1236-10번지
부산청,부산동래경찰서,온천지구대,129.076925,35.21886,부산광역시 동래구 온천1동 296-20번지
부산청,부산동래경찰서,충렬지구대,129.0971887,35.1996089,부산광역시 동래구 안락1동 420-77번지
부산청,부산동부경찰서,범곡파출소,129.0490349,35.1412095,부산광역시 동구 범일동 1438-94
부산청,부산동부경찰서,부산동부경찰서,129.049175,35.1299571,부산광역시 동구 수정2동 1-4
부산청,부산동부경찰서,수성지구대,129.043512,35.134265,부산광역시 동구 수정동 525-118
부산청,부산동부경찰서,자성대파출소,129.061363,35.137382,부산광역시 동구 범일2동 581
부산청,부산동부경찰서,좌천파출소,129.0561396,35.1371937,부산광역시 동구 좌천동 858-12
부산청,부산동부경찰서,초량지구대,129.0376375,35.1179154,부산광역시 동구 초량동 970-8
부산청,부산북부경찰서,구포지구대,129.0062,35.1987513,부산광역시 북구 구포3동 1219-49번지
부산청,부산북부경찰서,금곡파출소,129.0130655,35.2496285,부산광역시 북구 금곡동 1114-4번지
부산청,부산북부경찰서,덕천지구대,129.0050658,35.2155242,부산광역시 북구 덕천2동 680-10
부산청,부산북부경찰서,만덕지구대,129.0391748,35.2055573,부산광역시 북구 만덕2동 872-3번지
부산청,부산북부경찰서,부산북부경찰서,129.009318,35.2300937,부산광역시 북구 화명3동 2303번지
부산청,부산북부경찰서,화명지구대,129.009675,35.2318513,부산광역시 북구 화명3동 2284
부산청,부산사상경찰서,감전지구대,128.977175,35.151982,부산광역시 사상구 감전동 165-14
부산청,부산사상경찰서,덕포파출소,128.9819,35.16761,부산광역시 사상구 괘법동 516-28
부산청,부산사상경찰서,부산사상경찰서,128.979185,35.1748707,부산광역시 사상구 삼락동 402-7
부산청,부산사상경찰서,삼락지구대,128.9780125,35.1829679,부산광역시 사상구 삼락동 364-8
부산청,부산사상경찰서,주례지구대,129.010175,35.1508071,부산광역시 사상구 주례2동 189-26
부산청,부산사상경찰서,학장지구대,128.983725,35.1426237,부산광역시 사상구 학장동 237-10
부산청,부산사하경찰서,감천지구대,129.003225,35.0883154,부산광역시 사하구 감천1동 486-11
부산청,부산사하경찰서,괴정지구대,128.9882432,35.0994482,부산광역시 사하구 괴정1동 747-4
부산청,부산사하경찰서,다대지구대,128.9824303,35.0635549,부산광역시 사하구 다대2동 120-36
부산청,부산사하경찰서,부산사하경찰서,128.9781122,35.0856926,부산광역시 사하구 신평동 569-1번지
부산청,부산사하경찰서,신평파출소,128.9624139,35.0938351,부산광역시 사하구 신평2동 646-1
부산청,부산사하경찰서,장림파출소,128.9687262,35.0814449,부산광역시 사하구 장림1동 325-11
부산청,부산사하경찰서,하단지구대,128.9652535,35.1044619,부산광역시 사하구 하단1동 615-1
부산청,부산서부경찰서,구덕지구대,129.0173625,35.1170821,부산광역시 서구 동대신동3가 100-2
부산청,부산서부경찰서,부산서부경찰서,129.0132953,35.1097532,부산광역시 서구 서대신동2가 271
부산청,부산서부경찰서,송도지구대,129.0246371,35.08936,부산광역시 서구 남부민1동 691-3
부산청,부산서부경찰서,아미파출소,129.016163,35.100307,부산광역시 서구 아미동2가 126
부산청,부산서부경찰서,충무지구대,129.02365,35.0970904,부산광역시 서구 토성동4가 2
부산청,부산연제경찰서,거제지구대,129.0732061,35.1840449,부산광역시 연제구 거제3동 558-3
부산청,부산연제경찰서,망미1파출소,129.1011506,35.172683,부산광역시 수영구 망미1동 823-3
부산청,부산연제경찰서,부산연제경찰서,129.1046401,35.1829141,부산광역시 연제구 연산9동 243-11
부산청,부산연제경찰서,수영망미2파출소,129.1159163,35.1704988,부산광역시 수영구 수영동 191-2
부산청,부산연제경찰서,연산파출소,129.0936375,35.1739013,부산광역시 연제구 연산6동 2133-15
부산청,부산연제경찰서,연일지구대,129.0831235,35.1868599,부산광역시 연제구 연산4동 603-41
부산청,부산연제경찰서,토곡지구대,129.10805,35.1859763,부산광역시 연제구 연산9동 477-1
부산청,부산영도경찰서,대교파출소,129.0400105,35.0922264,부산광역시 영도구 대교2가 63번지
부산청,부산영도경찰서,동삼지구대,129.07325,35.078325,부산광역시 영도구 동삼1동 308-3번지
부산청,부산영도경찰서,부산영도경찰서,129.036712,35.094057,부산광역시 영도구 대교동1가 20번지
부산청,부산영도경찰서,영선지구대,129.0429,35.08774,부산광역시 영도구 영선2가 168번지
부산청,부산영도경찰서,청학파출소,129.0661931,35.0919027,부산광역시 영도구 청학2동  49-54번지
부산청,부산중부경찰서,남포지구대,129.035613,35.100549,부산광역시 중구 중앙동1가 23-17번지
부산청,부산중부경찰서,대청파출소,129.0313786,35.1058851,부산광역시 중구 대청동4가 26-24번지
부산청,부산중부경찰서,보수파출소,129.0233125,35.1059737,부산광역시 중구 보수동2가 50-6번지
부산청,부산중부경찰서,부산중부경찰서,129.035788,35.107282,부산광역시 중구 대창동1가 40번지
부산청,부산중부경찰서,부평파출소,129.0237868,35.1030487,부산광역시 중구 부평동4가 2-8번지
부산청,부산중부경찰서,영주파출소,129.0321889,35.1119166,부산광역시 중구 영주동 277-17번지
부산청,부산진경찰서,가야지구대,129.0294892,35.1524934,부산광역시 부산진구 가야2동 158-1
부산청,부산진경찰서,당감지구대,129.039475,35.163332,부산광역시 부산진구 당감동 257-7
부산청,부산진경찰서,범천1파출소,129.0602375,35.1447404,부산광역시 부산진구 범천동 844-52
부산청,부산진경찰서,부산진경찰서,129.054375,35.160182,부산광역시 부산진구 부전1동 408-4번지
부산청,부산진경찰서,부암지구대,129.050113,35.167351,부산광역시 부산진구 부암동 637-46
부산청,부산진경찰서,부전지구대,129.0612375,35.1638487,부산광역시 부산진구 부전1동 573-107번지
부산청,부산진경찰서,서면지구대,129.0554621,35.1471387,부산광역시 부산진구 범천동 1258-4번지
부산청,부산진경찰서,성지지구대,129.051613,35.179018,부산광역시 부산진구 초읍동 205-24
부산청,부산진경찰서,양정지구대,129.0625636,35.1744342,부산광역시 부산진구 양정동 511-6
부산청,부산진경찰서,전포파출소,129.0650158,35.1514512,부산광역시 부산진구 전포동 890-14번지
부산청,부산해운대경찰서,반석파출소,129.1467306,35.2254744,부산광역시 해운대구 반송1동 716-9(아랫반송로 6)
부산청,부산해운대경찰서,반송파출소,129.1601918,35.2290159,부산광역시 해운대구 반송2동 17-1
부산청,부산해운대경찰서,반여2.3파출소,129.1304125,35.1948679,부산광역시 해운대구 반여2동 1291-835(재반로 197)
부산청,부산해운대경찰서,반여지구대,129.1177002,35.1974924,부산광역시 해운대구 반여1동1405-9(선수촌로 21번길 64)
부산청,부산해운대경찰서,부산해운대경찰서,129.1215875,35.1859096,부산광역시 해운대구 해운대로 129(재송1동 1094-1)
부산청,부산해운대경찰서,송정파출소,129.2003394,35.1806314,부산광역시 해운대구 송정동 323-11(중앙로 8번길 65)
부산청,부산해운대경찰서,우동지구대,129.1394601,35.1678686,부산광역시 해운대구 우2동 1008-1(해운대로 398)
부산청,부산해운대경찰서,재송지구대,129.123488,35.183951,부산광역시 해운대구 재송1동 1106-5(해운대로 161번길 17)
부산청,부산해운대경찰서,좌동지구대,129.1763809,35.1778415,부산광역시 해운대구 좌4동 1407-7(좌동순환로 185)
부산청,부산해운대경찰서,중동지구대,129.1789922,35.1617091,부산광역시 해운대구 좌3동 1347-2(좌동순환로 20)
부산청,부산청,부산청,129.0745402,35.1791197,부산광역시 연제구 연산4동 1000(중앙로 999)
서울청,서울강남경찰서,논현1파출소,127.0293161,37.5137912,서울특별시 강남구 논현동 58-13
서울청,서울강남경찰서,논현2파출소,127.0338754,37.5152199,서울특별시 강남구 논현동 89-13
서울청,서울강남경찰서,삼성1파출소,127.0604399,37.514852,서울특별시 강남구 삼성동 107-3
서울청,서울강남경찰서,삼성2파출소,127.0480628,37.5112893,서울특별시 강남구 삼성동 114-6
서울청,서울강남경찰서,서울강남경찰서,127.0671769,37.5090362,서울특별시 강남구 대치동 998
서울청,서울강남경찰서,신사파출소,127.0241375,37.5184333,서울특별시 강남구 신사동 539-12
서울청,서울강남경찰서,압구정파출소,127.0356169,37.5293162,서울특별시 강남구 압구정동 483
서울청,서울강남경찰서,역삼지구대,127.040992,37.5084025,서울특별시 강남구 역삼동 687-10
서울청,서울강남경찰서,청담파출소,127.0541778,37.5207511,서울특별시 강남구 청담동 66-3
서울청,서울강동경찰서,강일파출소,127.1732447,37.5647657,서울특별시 강동구 강일동 678-2
서울청,서울강동경찰서,광나루한강순찰대,127.1183142,37.5459662,서울특별시 강동구 천호동 488-1
서울청,서울강동경찰서,길동지구대,127.1392008,37.5294547,서울특별시 강동구 길동  228-6
서울청,서울강동경찰서,둔촌파출소,127.1457436,37.5253579,서울특별시 강동구  둔촌동 115
서울청,서울강동경찰서,명일파출소,127.156067,37.55364,서울특별시 강동구 명일동  47-20
서울청,서울강동경찰서,상일파출소,127.1673955,37.5470931,서울특별시 강동구 상일동 121
서울청,서울강동경찰서,서울강동경찰서,127.1269713,37.5286036,서울특별시 강동구 성내1동 540-1
서울청,서울강동경찰서,성내지구대,127.1269239,37.5284682,서울특별시 강동구 성내1동 540-1
서울청,서울강동경찰서,암사지구대,127.1408238,37.5549615,서울특별시 강동구 암사3동 414-2
서울청,서울강동경찰서,천호지구대,127.120725,37.5425667,서울특별시 강동구 천호2동337-121
서울청,서울강북경찰서,미아지구대,127.028275,37.6201487,서울특별시 강북구 미아동 327-1번지
서울청,서울강북경찰서,번3파출소,127.0481601,37.6236293,서울특별시 강북구 번3동 242-6호
서울청,서울강북경찰서,번동파출소,127.0326,37.6359904,서울특별시 강북구 번동 410-23
서울청,서울강북경찰서,서울강북경찰서,127.0273396,37.6374119,서울특별시 강북구 번1동 415-15
서울청,서울강북경찰서,솔샘지구대,127.030425,37.6163237,서울특별시 강북구 송중동 860-146
서울청,서울강북경찰서,수유1파출소,127.017613,37.630857,서울특별시 강북구 수유1동 605-409호
서울청,서울강북경찰서,수유2파출소,127.0170967,37.6409313,서울특별시 강북구 수유2동 605-512
서울청,서울강북경찰서,수유3파출소,127.0266,37.6443571,서울특별시 강북구 수유3동 166-75
서울청,서울강북경찰서,인수파출소,127.019253,37.6353036,서울특별시 강북구 수유5동 605-188
서울청,서울강서경찰서,가양지구대,126.8500673,37.5592983,서울특별시 강서구 등촌3동 706-1
서울청,서울강서경찰서,곰달래지구대,126.8631866,37.5328992,서울특별시 강서구 화곡4동 776-4
서울청,서울강서경찰서,공항지구대,126.8082381,37.562291,서울특별시 강서구 방화2동 620-111
서울청,서울강서경찰서,까치산지구대,126.8457979,37.5293295,서울특별시 강서구 화곡1동 901-15
서울청,서울강서경찰서,등촌2파출소,126.8619084,37.544786,서울특별시 강서구 등촌2동 513-6
서울청,서울강서경찰서,발산지구대,126.8259875,37.5494417,서울특별시 강서구 내발산동 686-6
서울청,서울강서경찰서,방화3파출소,126.814714,37.5798622,서울특별시 강서구 방화3동 822-31
서울청,서울강서경찰서,서울강서경찰서,126.850017,37.5513343,서울특별시 강서구 화곡6동 980-27
서울청,서울강서경찰서,염창지구대,126.867442,37.5518908,서울특별시 강서구 염창동 272-1
서울청,서울강서경찰서,화곡3파출소,126.835225,37.5446917,서울특별시 강서구 화곡3동 1019-1
서울청,서울강서경찰서,화곡지구대,126.8500153,37.551663,서울특별시 강서구 화곡6동 980-15
서울청,서울관악경찰서,관악산지구대,126.9352299,37.473728,서울특별시 관악구 서림동 808-402
서울청,서울관악경찰서,구암지구대,126.9449269,37.4871787,서울특별시 관악구 은천로 93
서울청,서울관악경찰서,낙성대지구대,126.9594526,37.478252,서울특별시 관악구 봉천동 1662-36
서울청,서울관악경찰서,난우파출소,126.9192378,37.4611084,서울특별시 관악구 난향동 1735-6
서울청,서울관악경찰서,남현파출소,126.9778224,37.4746955,서울특별시 관악구 남현동 1086-1
서울청,서울관악경찰서,당곡지구대,126.9344064,37.4859702,서울특별시 관악구 은천동 961-16
서울청,서울관악경찰서,미성파출소,126.9156425,37.4799125,서울특별시 관악구 미성동 1566-34
서울청,서울관악경찰서,서울관악경찰서,126.9510663,37.4745177,서울특별시 관악구 봉천4동 산177-3
서울청,서울관악경찰서,신림지구대,126.9333345,37.4840001,서울특별시 관악구 신림본동 10-484
서울청,서울관악경찰서,신사파출소,126.9140674,37.4872365,서울특별시 관악구 신사동 517-5
서울청,서울광진경찰서,광나루지구대,127.1033349,37.544457,서울특별시 광진구 광장동 231-1
서울청,서울광진경찰서,구의파출소,127.0941365,37.5483228,서울특별시 광진구 구의동 126-51
서울청,서울광진경찰서,뚝섬한강순찰대,127.0614055,37.5316728,서울특별시 광진구 강변북로 68
서울청,서울광진경찰서,서울광진경찰서,127.0838493,37.5429152,서울특별시 광진구 구의동 254-32
서울청,서울광진경찰서,자양1파출소,127.0769295,37.5366517,서울특별시 광진구 자양1동 799-2
서울청,서울광진경찰서,자양4파출소,127.063639,37.5351826,서울특별시 광진구 자양동 55-12
서울청,서울광진경찰서,자양파출소,127.0846283,37.5288198,서울특별시 광진구 자양2동 669-2
서울청,서울광진경찰서,중곡1파출소,127.082885,37.5637304,서울특별시 광진구 중곡동 165-6
서울청,서울광진경찰서,중곡2파출소,127.0814064,37.5601963,서울특별시 광진구 중곡동 47-33
서울청,서울광진경찰서,중곡3파출소,127.0801623,37.5688179,서울특별시 광진구 중곡동 684
서울청,서울광진경찰서,중곡4파출소,127.0871444,37.5652997,서울특별시 광진구 중곡동 18-144
서울청,서울광진경찰서,화양지구대,127.0713254,37.5466395,서울특별시 광진구 화양동 122
서울청,서울구로경찰서,가리봉파출소,126.8928072,37.4791289,서울특별시 구로구 가리봉동 136-81
서울청,서울구로경찰서,개봉지구대,126.8564203,37.4917316,서울특별시 구로구 개봉2동 259-1
서울청,서울구로경찰서,고척지구대,126.858325,37.5065333,서울특별시 구로구 고척2동 339-3
서울청,서울구로경찰서,구로3파출소,126.8913125,37.4866929,서울특별시 구로구 구로3동 256-1
서울청,서울구로경찰서,구일지구대,126.890725,37.4893096,서울특별시 구로구 구로동 766-238
서울청,서울구로경찰서,서울구로경찰서,126.8867298,37.4948934,서울특별시 구로구 구로2동 436
서울청,서울구로경찰서,신구로지구대,126.8838707,37.502267,서울특별시 구로구 구로동 109-4
서울청,서울구로경찰서,오류지구대,126.8388413,37.4947938,서울특별시 구로구 오류1동 31-138
서울청,서울구로경찰서,천왕파출소,126.8420231,37.4832656,서울특별시 구로구 오리로 1100
서울청,서울금천경찰서,가산파출소,126.8881621,37.4798506,서울특별시 금천구 가산동 139-2
서울청,서울금천경찰서,금천파출소,126.8998572,37.4542325,서울특별시 금천구 시흥동 995-2
서울청,서울금천경찰서,독산파출소,126.8944234,37.4676012,서울특별시 금천구 독산1동 293-14
서울청,서울금천경찰서,문성지구대,126.9034804,37.4695584,서울특별시 금천구 독산4동 191-2호
서울청,서울금천경찰서,백산지구대,126.9125373,37.4509939,서울특별시 금천구 시흥4동 3-83호
서울청,서울금천경찰서,서울금천경찰서,126.8967383,37.4572246,서울특별시 금천구 신림8동 544
서울청,서울남대문경찰서,남대문파출소,126.9764128,37.559012,서울특별시 중구 남창동 51-1
서울청,서울남대문경찰서,명동파출소,126.9839591,37.5636434,서울특별시 중구 명동2가 50-13
서울청,서울남대문경찰서,서소문파출소,126.9754723,37.5638243,서울특별시 중구 서소문동 24
서울청,서울남대문경찰서,서울남대문경찰서,126.9734875,37.5547667,서울특별시 중구 남대문로5가 561
서울청,서울남대문경찰서,서울역파출소,126.9716474,37.5569113,서울특별시 중구 봉래동 2가 122
서울청,서울남대문경찰서,중림파출소,126.967116,37.5578854,서울특별시 중구 중림동 203
서울청,서울남대문경찰서,태평로파출소,126.9799962,37.5679932,서울특별시 중구 다동 48
서울청,서울남대문경찰서,회현파출소,126.9787466,37.5583279,서울특별시 중구 회현동1가 194-15
서울청,서울노원경찰서,노원역지구대,127.0669388,37.6550242,서울특별시 노원구 상계7동 720-5
서울청,서울노원경찰서,당고개파출소,127.0752592,37.6638936,서울특별시 노원구 상계3동 172-2
서울청,서울노원경찰서,당현지구대,127.068375,37.6420154,서울특별시 노원구 중계3동 511
서울청,서울노원경찰서,마들지구대,127.0636228,37.6645767,서울특별시 노원구 상계9동 681
서울청,서울노원경찰서,불암지구대,127.0803875,37.6476487,서울특별시 노원구 중계1동 359-6
